item1	CCL2_BacillusS	CCL2_BacteroidesV	CCL2_CandidaA	CCL2_CD3.CD28	CCL2_ClostridiumP	CCL2_PBS	CCL2_PseudomonasA	CCL2_StaphA	IL.1a_BacillusS	IL.1a_BacteroidesV	IL.1a_CandidaA	IL.1a_CD3.CD28	IL.1a_ClostridiumP	IL.1a_PBS	IL.1a_PseudomonasA	IL.1a_StaphA	IL.5_BacillusS	IL.5_BacteroidesV	IL.5_CandidaA	IL.5_CD3.CD28	IL.5_ClostridiumP	IL.5_PBS	IL.5_PseudomonasA	IL.5_StaphA	IFN.y_BacillusS	IFN.y_BacteroidesV	IFN.y_CandidaA	IFN.y_CD3.CD28	IFN.y_ClostridiumP	IFN.y_PBS	IFN.y_PseudomonasA	IFN.y_StaphA	TNF.a_BacillusS	TNF.a_BacteroidesV	TNF.a_CandidaA	TNF.a_CD3.CD28	TNF.a_ClostridiumP	TNF.a_PBS	TNF.a_PseudomonasA	TNF.a_StaphA	CXCL1_BacillusS	CXCL1_BacteroidesV	CXCL1_CandidaA	CXCL1_CD3.CD28	CXCL1_ClostridiumP	CXCL1_PBS	CXCL1_PseudomonasA	CXCL1_StaphA	IL.1b_BacillusS	IL.1b_BacteroidesV	IL.1b_CandidaA	IL.1b_CD3.CD28	IL.1b_ClostridiumP	IL.1b_PBS	IL.1b_PseudomonasA	IL.1b_StaphA	IL.10_BacillusS	IL.10_BacteroidesV	IL.10_CandidaA	IL.10_CD3.CD28	IL.10_ClostridiumP	IL.10_PBS	IL.10_PseudomonasA	IL.10_StaphA	CCL3_BacillusS	CCL3_BacteroidesV	CCL3_CandidaA	CCL3_CD3.CD28	CCL3_ClostridiumP	CCL3_PBS	CCL3_PseudomonasA	CCL3_StaphA	CCL4_BacillusS	CCL4_BacteroidesV	CCL4_CandidaA	CCL4_CD3.CD28	CCL4_ClostridiumP	CCL4_PBS	CCL4_PseudomonasA	CCL4_StaphA	IL.17_BacillusS	IL.17_BacteroidesV	IL.17_CandidaA	IL.17_CD3.CD28	IL.17_ClostridiumP	IL.17_PBS	IL.17_PseudomonasA	IL.17_StaphA	IL.6_BacillusS	IL.6_BacteroidesV	IL.6_CandidaA	IL.6_CD3.CD28	IL.6_ClostridiumP	IL.6_PBS	IL.6_PseudomonasA	IL.6_StaphA	IL.13_BacillusS	IL.13_BacteroidesV	IL.13_CandidaA	IL.13_CD3.CD28	IL.13_ClostridiumP	IL.13_PBS	IL.13_PseudomonasA	IL.13_StaphA
CCL3_PseudomonasA	0.4284	0.5742	0.4652	0.5196	0.187	0.199	0.6598	0.533	0.579	0.503	0.4506	0.692	0.4122	0.7386	0.1742	0.6176	0.116	0.043	0.3486	0.283	0.0874	0.7232	0.053	0.3638	0.1842	0.1702	0.0602	0.4798	0.525	0.758	0.1574	0.0688	0.2062	0.3462	0.0416	0.6626	0.109	0.5626	0.2556	0.3466	0.509	0.5288	0.4628	0.5996	0.3494	0.6336	0.537	0.5588	0.6684	0.6592	0.627	0.6912	0.6522	0.785	0.6582	0.6986	0.597	0.377	0.697	0.6194	0.5962	0.8106	0.5154	0.6548	0.0436	0.0646	0.0504	0.6016	0.0438	0.055	0.1342	0.4618	0.0518	0.0378	0.0522	0.3956	0.0416	0.155	0.0402	0.0892	0.1152	0.221	0.173	0.2302	0.0552	0.7878	0.0852	0.0414	0.3562	0.1298	0.5788	0.5232	0.4628	0.6602	0.0452	0.5242	0.6216	0.6324	0.4642	0.6096	0.5814	0.7218	0.6714	0.6652
CCL3_StaphA	0.3954	0.3746	0.404	0.377	0.4086	0.4338	0.3698	0.3854	0.3896	0.4008	0.4224	0.4022	0.3944	0.4222	0.4172	0.3764	0.4468	0.4846	0.4524	0.424	0.4448	0.4424	0.4578	0.41	0.5094	0.513	0.576	0.4188	0.3986	0.4506	0.475	0.5306	0.4186	0.4108	0.5138	0.3972	0.427	0.402	0.412	0.416	0.3872	0.3846	0.3856	0.3696	0.408	0.3744	0.3858	0.395	0.424	0.4204	0.475	0.4058	0.4212	0.4632	0.4038	0.4068	0.4282	0.425	0.4702	0.4074	0.4348	0.4708	0.4068	0.4006	0.5216	0.4636	0.555	0.4112	0.5152	0.56	0.4656	0.4678	0.5226	0.49	0.5336	0.4088	0.5226	0.4662	0.5008	0.4538	0.4842	0.4472	0.4354	0.4372	0.5704	0.4768	0.5064	0.4884	0.409	0.546	0.4236	0.3978	0.4068	0.4218	0.5172	0.4248	0.4022	0.404	0.4388	0.4004	0.3998	0.418	0.3968	0.4102
CCL4_BacillusS	0.5454	0.7394	0.5916	0.695	0.1652	0.135	0.8282	0.691	0.7368	0.6466	0.558	0.8354	0.5604	0.9014	0.15	0.7778	0.0608	0.0146	0.3456	0.3038	0.0386	0.9068	0.0208	0.4902	0.0796	0.0702	0.0116	0.599	0.6558	0.9546	0.0724	0.0018	0.1866	0.417	0.0112	0.8258	0.056	0.7058	0.294	0.3862	0.6544	0.683	0.6042	0.7774	0.3948	0.8098	0.6866	0.7104	0.8122	0.8	0.772	0.8346	0.7936	0.9826	0.8028	0.8434	0.7368	0.4772	0.8524	0.7596	0.7364	0.9198	0.662	0.8026	0.0116	0.015	0.0112	0.7566	0.0116	0.0118	0.052	0.505	0.013	0.0128	0.0128	0.5062	0.0118	0.0742	0.0118	0.021	0.043	0.1634	0.125	0.193	0.0116	0.9762	0.0238	0.0114	0.4562	0.043	0.7172	0.6772	0.614	0.8118	0.0118	0.6604	0.7698	0.7724	0.5544	0.7554	0.7386	0.885	0.815	0.8092
CCL4_BacteroidesV	0.4986	0.6976	0.5512	0.6518	0.1048	0.108	0.7838	0.6388	0.6962	0.6124	0.5232	0.7944	0.5108	0.8484	0.0882	0.7398	0.0282	0.011	0.323	0.2532	0.0158	0.836	0.0108	0.4468	0.0876	0.0764	0.014	0.5628	0.6156	0.8798	0.0642	0.0028	0.1216	0.3664	0.0108	0.7812	0.0272	0.6652	0.2202	0.3338	0.6078	0.6412	0.5566	0.7284	0.3468	0.756	0.641	0.6654	0.777	0.7656	0.726	0.7952	0.7572	0.9182	0.7636	0.8006	0.6988	0.4442	0.7996	0.7218	0.691	0.9482	0.622	0.7638	0.0112	0.003	0.0114	0.7164	0.0112	0.0116	0.0374	0.4662	0.0128	0.0112	0.0128	0.466	0.0114	0.0638	0.0112	0.0098	0.0372	0.1372	0.0838	0.1516	0.0118	0.9314	0.0216	0.0108	0.4072	0.0474	0.6844	0.6432	0.5754	0.7724	0.0116	0.6128	0.7296	0.7372	0.5192	0.7188	0.6988	0.8304	0.7742	0.7738
CCL4_CandidaA	0.553	0.7428	0.6064	0.7022	0.1542	0.1224	0.8242	0.7018	0.7404	0.6588	0.5688	0.845	0.5652	0.9094	0.1444	0.782	0.0608	0.0134	0.3522	0.3062	0.036	0.9162	0.0152	0.4944	0.0762	0.0756	0.011	0.6158	0.6694	0.9664	0.0704	0.008	0.1822	0.4206	0.0116	0.8322	0.0532	0.7138	0.282	0.3828	0.6644	0.6952	0.617	0.7768	0.3998	0.809	0.6978	0.7174	0.8212	0.8044	0.7824	0.8376	0.8	0.9604	0.8022	0.847	0.736	0.4898	0.8604	0.768	0.741	0.891	0.6726	0.8042	0.0112	0.018	0.011	0.7698	0.0112	0.0112	0.0536	0.5054	0.0124	0.012	0.0118	0.5224	0.0112	0.0694	0.0112	0.0246	0.0434	0.1638	0.1254	0.1944	0.011	0.945	0.0272	0.0118	0.4668	0.0442	0.7212	0.6948	0.6288	0.824	0.0112	0.6638	0.7748	0.7816	0.5626	0.7644	0.7434	0.8958	0.8216	0.8166
CCL4_CD3.CD28	0.2468	0.1982	0.2708	0.1426	0.2602	0.3404	0.2058	0.255	0.1784	0.2426	0.3128	0.244	0.179	0.2856	0.2462	0.166	0.3554	0.464	0.3758	0.2698	0.3706	0.3072	0.3962	0.1966	0.4726	0.4844	0.5784	0.2926	0.296	0.327	0.4148	0.5308	0.2452	0.2286	0.5116	0.241	0.3248	0.2646	0.2096	0.2766	0.2506	0.234	0.2222	0.1882	0.2654	0.2376	0.2438	0.2692	0.3094	0.2944	0.4012	0.2556	0.2764	0.3242	0.2254	0.2522	0.28	0.2544	0.3654	0.2304	0.3044	0.3198	0.1888	0.2074	0.5256	0.3992	0.5598	0.2788	0.5162	0.5566	0.3896	0.4086	0.5112	0.4666	0.5286	0.217	0.5318	0.3956	0.4928	0.3858	0.4318	0.359	0.3274	0.3052	0.573	0.3494	0.4848	0.47	0.2176	0.5398	0.3016	0.2098	0.181	0.282	0.5066	0.2824	0.2452	0.2516	0.3412	0.2148	0.2146	0.2752	0.2258	0.2622
CCL4_ClostridiumP	0.552	0.758	0.6106	0.7124	0.146	0.1128	0.8418	0.7064	0.7518	0.6656	0.574	0.8558	0.5756	0.9246	0.1382	0.7936	0.0476	0.0114	0.3456	0.296	0.0274	0.931	0.0138	0.507	0.065	0.0626	0.0112	0.6228	0.6722	0.9812	0.0608	0.0066	0.1764	0.4184	0.011	0.841	0.0462	0.724	0.2826	0.3754	0.6722	0.7036	0.6212	0.7902	0.3924	0.8226	0.7056	0.7296	0.833	0.816	0.7932	0.8494	0.8076	0.9328	0.8138	0.8566	0.7494	0.4932	0.875	0.7766	0.7548	0.8646	0.68	0.818	0.0112	0.0108	0.011	0.7746	0.011	0.0112	0.038	0.5016	0.0118	0.0112	0.0112	0.5226	0.0112	0.0582	0.011	0.0172	0.0376	0.1492	0.1116	0.183	0.0112	0.9204	0.0206	0.011	0.4672	0.0392	0.7336	0.6958	0.634	0.8312	0.0112	0.6764	0.7858	0.7882	0.5732	0.7728	0.7506	0.9114	0.8326	0.8252
CCL4_PBS	0.4246	0.5738	0.4806	0.5188	0.2044	0.2098	0.6514	0.533	0.5768	0.52	0.4686	0.6958	0.4302	0.7434	0.192	0.616	0.146	0.0756	0.3524	0.3028	0.1186	0.7248	0.08	0.3842	0.1762	0.1814	0.0712	0.483	0.5226	0.7626	0.1686	0.0866	0.2204	0.3504	0.063	0.6676	0.1346	0.5622	0.2722	0.3438	0.503	0.5252	0.4602	0.5974	0.3416	0.633	0.5344	0.5572	0.6828	0.669	0.6472	0.6946	0.665	0.8	0.664	0.704	0.5996	0.4028	0.712	0.6268	0.6076	0.8176	0.5254	0.657	0.0614	0.091	0.0628	0.6112	0.0602	0.0664	0.1382	0.46	0.0704	0.0646	0.0708	0.4006	0.0612	0.1618	0.0572	0.1126	0.1262	0.2248	0.1864	0.2426	0.069	0.8076	0.1084	0.0594	0.3744	0.138	0.5862	0.5376	0.4708	0.6624	0.0642	0.5168	0.6334	0.6376	0.4744	0.617	0.5938	0.7188	0.6792	0.6794
CCL4_PseudomonasA	0.5156	0.7302	0.5742	0.6816	0.125	0.1126	0.8142	0.6696	0.7198	0.6308	0.5398	0.8226	0.5378	0.8782	0.1132	0.767	0.0312	0.0114	0.332	0.2776	0.0194	0.877	0.0116	0.4708	0.0798	0.0638	0.0116	0.582	0.6412	0.9236	0.0614	0.0012	0.1522	0.3898	0.0106	0.8078	0.0344	0.6962	0.2526	0.3538	0.6344	0.6658	0.5806	0.7616	0.3674	0.7928	0.6708	0.6986	0.8016	0.7892	0.7566	0.8186	0.78	0.977	0.7862	0.8246	0.724	0.464	0.8306	0.7492	0.7212	0.982	0.6488	0.788	0.0112	0.004	0.0112	0.7348	0.0112	0.0112	0.0356	0.4806	0.0124	0.0112	0.0118	0.4854	0.0112	0.058	0.0112	0.0092	0.0348	0.1416	0.0964	0.1646	0.0114	0.9874	0.02	0.0106	0.4348	0.0424	0.7082	0.6642	0.6036	0.7958	0.0114	0.6416	0.7556	0.763	0.5418	0.742	0.722	0.8624	0.8048	0.7976
CCL4_StaphA	0.4282	0.5984	0.4778	0.5492	0.1422	0.1526	0.6862	0.553	0.6088	0.527	0.458	0.7168	0.4254	0.7664	0.1054	0.6414	0.0528	0.0084	0.3186	0.2402	0.0278	0.752	0.011	0.3586	0.1522	0.1278	0.0334	0.4848	0.5386	0.7798	0.1094	0.034	0.148	0.3268	0.0096	0.689	0.0494	0.5866	0.2084	0.331	0.5194	0.5448	0.4606	0.6266	0.333	0.6636	0.555	0.576	0.6988	0.6922	0.6602	0.716	0.6834	0.8122	0.6904	0.729	0.6228	0.3686	0.7246	0.6398	0.615	0.8358	0.532	0.6892	0.0148	0.0188	0.0214	0.6236	0.0144	0.0256	0.0906	0.4454	0.0192	0.0054	0.0206	0.3858	0.0152	0.1112	0.009	0.039	0.071	0.1686	0.1174	0.1784	0.0274	0.8186	0.0422	0.0076	0.3514	0.0864	0.6	0.544	0.4788	0.6884	0.0138	0.5346	0.6502	0.6656	0.472	0.6312	0.6126	0.7492	0.6986	0.6926
IL.17_BacillusS	0.4696	0.6364	0.5096	0.5862	0.1838	0.1762	0.722	0.5876	0.6372	0.5598	0.4874	0.7436	0.4714	0.7838	0.1566	0.6782	0.0848	0.035	0.3448	0.276	0.0622	0.777	0.0354	0.3998	0.153	0.134	0.0426	0.518	0.5642	0.8002	0.125	0.0482	0.1934	0.3714	0.03	0.7172	0.091	0.6102	0.2608	0.3658	0.5616	0.5856	0.5114	0.6664	0.3644	0.6966	0.5936	0.6108	0.7206	0.7102	0.6692	0.7404	0.7068	0.8436	0.7116	0.7508	0.6402	0.409	0.743	0.667	0.642	0.8696	0.571	0.7076	0.0334	0.0468	0.0358	0.6548	0.0334	0.0394	0.1068	0.4656	0.0398	0.0276	0.0392	0.4314	0.0308	0.1258	0.0312	0.0694	0.0938	0.1942	0.1524	0.2028	0.0406	0.85	0.065	0.032	0.3826	0.0972	0.6268	0.5822	0.511	0.7128	0.0318	0.5624	0.6776	0.6812	0.496	0.6598	0.6426	0.7732	0.7234	0.7194
IL.17_BacteroidesV	0.381	0.4818	0.4218	0.4286	0.2228	0.2486	0.5434	0.4542	0.4918	0.4444	0.4184	0.5896	0.3572	0.629	0.199	0.5116	0.1802	0.1488	0.3596	0.282	0.1588	0.6188	0.1322	0.3254	0.2662	0.2554	0.184	0.4294	0.454	0.6388	0.229	0.1842	0.216	0.3168	0.1454	0.5698	0.1708	0.4816	0.244	0.3358	0.4346	0.4464	0.3924	0.5012	0.33	0.5218	0.4528	0.4752	0.5812	0.5776	0.5722	0.5934	0.5656	0.6782	0.5578	0.5992	0.5152	0.3488	0.6122	0.5302	0.5224	0.6856	0.4392	0.561	0.1584	0.147	0.1702	0.5242	0.1546	0.1734	0.2154	0.4378	0.1624	0.1322	0.1646	0.3432	0.1476	0.2276	0.1398	0.1688	0.1924	0.2644	0.2176	0.246	0.178	0.664	0.1818	0.135	0.3178	0.2326	0.506	0.4488	0.3916	0.5656	0.1526	0.45	0.5308	0.548	0.4372	0.5228	0.5012	0.6184	0.5748	0.5722
IL.17_CandidaA	0.3616	0.4778	0.4108	0.4152	0.176	0.2068	0.547	0.4484	0.48	0.433	0.4076	0.586	0.3392	0.6212	0.1358	0.5104	0.1268	0.0958	0.34	0.2402	0.1024	0.611	0.0668	0.2816	0.239	0.226	0.1536	0.4156	0.4452	0.6324	0.1836	0.1478	0.1572	0.2794	0.1022	0.5626	0.119	0.4632	0.1884	0.3018	0.427	0.4374	0.381	0.4988	0.3082	0.5246	0.4444	0.4762	0.5844	0.576	0.569	0.589	0.5674	0.6676	0.5598	0.6006	0.5096	0.3198	0.6108	0.5216	0.5088	0.6836	0.4176	0.5562	0.1158	0.0846	0.1356	0.5172	0.1116	0.141	0.168	0.427	0.1222	0.0792	0.1272	0.3138	0.1106	0.186	0.0912	0.122	0.1534	0.2268	0.1624	0.2058	0.1474	0.6536	0.1376	0.0872	0.2904	0.2002	0.5044	0.44	0.3674	0.5574	0.1054	0.4342	0.533	0.5464	0.428	0.5138	0.5004	0.609	0.5722	0.5788
IL.17_CD3.CD28	0.3402	0.4142	0.3722	0.3588	0.1974	0.24	0.4814	0.408	0.4142	0.3874	0.3832	0.5394	0.297	0.569	0.173	0.4446	0.1772	0.162	0.3438	0.247	0.1586	0.5594	0.1318	0.2722	0.2826	0.2782	0.2176	0.3832	0.4232	0.5794	0.2362	0.2138	0.189	0.2712	0.175	0.5042	0.1626	0.4296	0.207	0.2984	0.3864	0.3998	0.3446	0.435	0.2958	0.463	0.4022	0.4324	0.54	0.5268	0.5354	0.541	0.5178	0.6138	0.4972	0.5468	0.469	0.3102	0.5648	0.4728	0.4678	0.6258	0.3806	0.495	0.1818	0.1458	0.2062	0.4668	0.1818	0.2092	0.2158	0.4306	0.1932	0.1434	0.194	0.2922	0.1806	0.2406	0.1606	0.1708	0.2022	0.2504	0.2046	0.2332	0.2142	0.6052	0.1956	0.158	0.2756	0.261	0.4644	0.385	0.3234	0.5096	0.1724	0.4018	0.48	0.4952	0.4024	0.462	0.4422	0.556	0.5214	0.519
IL.17_ClostridiumP	0.5968	0.8022	0.6548	0.7584	0.1874	0.1364	0.8918	0.7584	0.7872	0.7062	0.6068	0.915	0.6158	0.9786	0.18	0.8432	0.0658	0.0124	0.3604	0.3328	0.047	0.9604	0.0196	0.5458	0.0658	0.0644	0.011	0.6576	0.7192	0.882	0.0688	0.0036	0.2182	0.4594	0.0106	0.8892	0.0662	0.7708	0.3276	0.4182	0.7212	0.7542	0.6712	0.8428	0.4378	0.8732	0.7546	0.7788	0.8946	0.8648	0.8538	0.9134	0.8546	0.7424	0.8576	0.9214	0.7886	0.5294	0.9584	0.8164	0.811	0.6344	0.7198	0.86	0.011	0.0216	0.011	0.819	0.011	0.011	0.0528	0.549	0.0114	0.0118	0.0112	0.5686	0.0112	0.0678	0.011	0.0268	0.0434	0.1706	0.1394	0.214	0.011	0.7028	0.0218	0.0102	0.514	0.0382	0.7724	0.7362	0.6772	0.8998	0.0114	0.7162	0.8224	0.8292	0.602	0.8128	0.792	0.9912	0.8818	0.8776
IL.17_PBS	0.3392	0.1808	0.3178	0.197	0.5792	0.6816	0.1266	0.2448	0.1842	0.2658	0.3792	0.119	0.3152	0.1162	0.5942	0.1444	0.7452	0.9126	0.5672	0.5248	0.779	0.148	0.839	0.3804	0.9576	0.9176	0.6444	0.327	0.2872	0.1552	0.804	0.8882	0.5686	0.4116	0.9946	0.138	0.7286	0.2308	0.4876	0.4494	0.2622	0.2388	0.2822	0.1534	0.4408	0.1614	0.237	0.2388	0.1646	0.1638	0.2928	0.1214	0.1648	0.1256	0.1388	0.116	0.225	0.4192	0.2036	0.1674	0.2306	0.1118	0.229	0.137	0.9308	0.8376	0.7768	0.1962	0.9478	0.7698	0.7944	0.4804	0.9716	0.9332	0.9406	0.363	0.9212	0.8014	0.9856	0.8136	0.8492	0.6704	0.6694	0.6132	0.7148	0.1656	0.9492	0.954	0.3912	0.9128	0.2452	0.2292	0.2642	0.1626	0.987	0.2838	0.1718	0.1676	0.3916	0.168	0.1914	0.1132	0.1224	0.139
IL.17_PseudomonasA	0.5222	0.6996	0.5636	0.6602	0.1894	0.162	0.7878	0.648	0.7004	0.621	0.5308	0.8002	0.5278	0.8458	0.1568	0.7406	0.066	0.0166	0.3526	0.3	0.047	0.8464	0.0218	0.4568	0.1116	0.0974	0.0168	0.567	0.6246	0.8858	0.097	0.0168	0.1996	0.4134	0.0126	0.7754	0.0706	0.6706	0.2884	0.3926	0.6228	0.6462	0.5734	0.7396	0.4006	0.7636	0.65	0.6678	0.7768	0.7698	0.73	0.7978	0.7626	0.937	0.7726	0.8074	0.7064	0.455	0.8068	0.7282	0.702	0.9752	0.6356	0.768	0.013	0.0284	0.0142	0.714	0.0146	0.0166	0.0814	0.4932	0.016	0.0144	0.018	0.4836	0.0152	0.1066	0.014	0.0418	0.0672	0.1796	0.139	0.199	0.0154	0.9504	0.0324	0.0144	0.4346	0.0538	0.6864	0.6448	0.5878	0.7708	0.0148	0.631	0.737	0.7422	0.5306	0.7228	0.7056	0.8346	0.781	0.7732
IL.17_StaphA	0.5044	0.7086	0.5602	0.658	0.1164	0.1124	0.7942	0.6592	0.7096	0.6174	0.526	0.8058	0.519	0.8576	0.099	0.747	0.0292	0.011	0.3268	0.2602	0.0166	0.8526	0.011	0.4464	0.086	0.0708	0.0114	0.5632	0.6248	0.9014	0.0624	8e-04	0.1382	0.3748	0.0066	0.7912	0.0294	0.6858	0.2344	0.3462	0.6206	0.6516	0.565	0.743	0.3562	0.7708	0.6566	0.6814	0.7884	0.7716	0.7426	0.8024	0.763	0.941	0.7746	0.8104	0.706	0.4444	0.8176	0.7268	0.7018	0.9762	0.6284	0.7702	0.01	0.0036	0.0104	0.7252	0.0108	0.0116	0.0412	0.4776	0.012	0.0112	0.0116	0.4632	0.0112	0.0616	0.0112	0.008	0.0348	0.142	0.09	0.16	0.0108	0.9554	0.0192	0.0082	0.4192	0.0436	0.6904	0.6464	0.5816	0.7776	0.011	0.6296	0.7418	0.7452	0.5326	0.723	0.7074	0.8418	0.7878	0.7818
IL.6_BacillusS	0.2636	0.2152	0.2764	0.1538	0.2428	0.3162	0.2374	0.2756	0.2014	0.2562	0.3162	0.276	0.188	0.3148	0.2104	0.1934	0.3248	0.4154	0.3596	0.2598	0.3294	0.3366	0.342	0.1858	0.4452	0.44	0.5258	0.2908	0.2998	0.3578	0.3734	0.4816	0.2108	0.2214	0.4602	0.2594	0.2934	0.2728	0.1894	0.2678	0.2718	0.2586	0.237	0.2202	0.2772	0.2734	0.2648	0.2924	0.3264	0.3162	0.4088	0.2882	0.303	0.3542	0.2536	0.279	0.308	0.2496	0.395	0.2576	0.3344	0.3646	0.2074	0.24	0.475	0.3538	0.5078	0.2886	0.4634	0.5054	0.358	0.4142	0.4676	0.4114	0.48	0.2162	0.4816	0.3678	0.4384	0.3588	0.387	0.3324	0.298	0.2784	0.5238	0.3756	0.4358	0.4238	0.198	0.495	0.3132	0.2196	0.1786	0.3004	0.4536	0.3012	0.2652	0.2798	0.3388	0.2394	0.2408	0.3102	0.2574	0.286
IL.6_BacteroidesV	0.5706	0.7418	0.6082	0.709	0.2592	0.2112	0.8284	0.6936	0.7432	0.6622	0.572	0.8452	0.5798	0.9104	0.237	0.7834	0.1344	0.049	0.387	0.3542	0.1062	0.9212	0.0674	0.5056	0.1254	0.123	0.031	0.6102	0.6648	0.9798	0.1368	0.0324	0.2728	0.4742	0.0346	0.816	0.1342	0.7108	0.3652	0.4526	0.6686	0.6952	0.6264	0.7842	0.4596	0.8088	0.7002	0.7126	0.8266	0.8092	0.7782	0.845	0.8072	0.9236	0.812	0.8504	0.7432	0.4944	0.8752	0.7672	0.7416	0.847	0.6824	0.8068	0.0342	0.0678	0.0312	0.7564	0.0342	0.033	0.1252	0.5294	0.0406	0.0442	0.0394	0.5362	0.0344	0.1424	0.0376	0.0882	0.1044	0.2298	0.1978	0.2618	0.0312	0.913	0.0588	0.0396	0.4854	0.06	0.7268	0.6852	0.6356	0.818	0.0386	0.6712	0.7786	0.7864	0.5646	0.7586	0.7526	0.9032	0.8252	0.8222
IL.6_CandidaA	0.304	0.1832	0.2932	0.1722	0.4318	0.5016	0.1436	0.2522	0.1672	0.2544	0.3496	0.1378	0.2636	0.1594	0.4306	0.1392	0.567	0.6806	0.4644	0.4202	0.5902	0.202	0.6268	0.301	0.6478	0.659	0.7964	0.3108	0.2744	0.212	0.5982	0.7402	0.4136	0.3374	0.7242	0.1632	0.5336	0.2232	0.369	0.3552	0.2666	0.244	0.2652	0.1658	0.3586	0.1848	0.241	0.252	0.214	0.2046	0.3418	0.1504	0.2	0.1928	0.1464	0.1404	0.2354	0.3452	0.2666	0.17	0.2498	0.1872	0.2114	0.1332	0.7378	0.625	0.7742	0.2226	0.7318	0.7712	0.5768	0.425	0.7226	0.6902	0.7306	0.3072	0.7418	0.5858	0.7088	0.6034	0.6322	0.5176	0.5094	0.4736	0.7834	0.2286	0.688	0.694	0.3054	0.73	0.259	0.2108	0.2206	0.1996	0.7208	0.283	0.1804	0.1832	0.3682	0.1622	0.1888	0.167	0.137	0.1668
IL.6_CD3.CD28	0.2402	0.1164	0.2336	0.09	0.3596	0.4458	0.0982	0.2026	0.1026	0.184	0.296	0.1088	0.1714	0.143	0.3442	0.079	0.5172	0.647	0.4196	0.3286	0.542	0.1864	0.5858	0.2078	0.6112	0.6102	0.7636	0.2488	0.2414	0.2002	0.551	0.7114	0.3278	0.2452	0.6912	0.128	0.478	0.19	0.2772	0.295	0.2078	0.184	0.1954	0.1066	0.296	0.1558	0.1864	0.2058	0.1814	0.1688	0.322	0.1154	0.1588	0.1846	0.1028	0.1092	0.1916	0.2678	0.2494	0.1198	0.2252	0.1822	0.1266	0.0874	0.7086	0.5778	0.7428	0.1812	0.7026	0.74	0.5274	0.402	0.6952	0.6498	0.703	0.2146	0.7112	0.5408	0.6784	0.554	0.5854	0.4594	0.4472	0.397	0.7526	0.2234	0.6528	0.66	0.2176	0.699	0.2188	0.1452	0.1364	0.173	0.69	0.2362	0.1348	0.142	0.3166	0.111	0.122	0.148	0.0988	0.1352
IL.6_ClostridiumP	0.217	0.1164	0.2186	0.0674	0.2798	0.3832	0.1136	0.2042	0.097	0.1724	0.281	0.1316	0.1366	0.1828	0.2638	0.0752	0.4412	0.5766	0.3848	0.2798	0.4696	0.2196	0.509	0.159	0.539	0.5542	0.6974	0.2404	0.238	0.24	0.482	0.6482	0.2556	0.2022	0.6284	0.1452	0.4004	0.1932	0.2026	0.2546	0.2018	0.1804	0.176	0.1112	0.2634	0.1718	0.1848	0.2144	0.2204	0.2034	0.3472	0.1486	0.1894	0.222	0.1236	0.1402	0.2184	0.2288	0.2932	0.134	0.2444	0.2208	0.1196	0.1072	0.6452	0.505	0.6816	0.1976	0.6396	0.68	0.4598	0.3982	0.6294	0.5924	0.6396	0.1756	0.6514	0.4754	0.6172	0.4772	0.5166	0.3966	0.3742	0.3308	0.6898	0.2624	0.5904	0.5938	0.1634	0.6352	0.235	0.1352	0.1102	0.1928	0.6306	0.2452	0.1476	0.1556	0.3116	0.1142	0.1306	0.1788	0.1186	0.163
IL.6_PBS	0.2792	0.135	0.2614	0.1332	0.4826	0.5764	0.0952	0.2064	0.1282	0.2158	0.3264	0.092	0.2458	0.1022	0.491	0.0956	0.6436	0.7668	0.4936	0.4396	0.6718	0.1318	0.7214	0.3008	0.7414	0.748	0.9248	0.2826	0.242	0.1452	0.6868	0.8386	0.4712	0.335	0.809	0.1072	0.6202	0.1938	0.4014	0.3714	0.219	0.1932	0.2276	0.1142	0.3598	0.1336	0.1886	0.202	0.1452	0.1356	0.2704	0.096	0.133	0.1218	0.1022	0.0902	0.185	0.353	0.1902	0.1232	0.203	0.1106	0.1736	0.0938	0.8332	0.712	0.8844	0.1642	0.8278	0.886	0.6714	0.4276	0.8182	0.7818	0.8242	0.2962	0.8366	0.673	0.8034	0.6902	0.714	0.5748	0.5748	0.523	0.9024	0.1628	0.78	0.7858	0.3122	0.8242	0.2046	0.1746	0.205	0.1384	0.817	0.2418	0.1316	0.1274	0.3488	0.1238	0.139	0.1026	0.0914	0.1128
