mouse id	RFID	Genotype	Environment	Weight gain-	Wedge cage	Gender	Pregnant	Diarrhea	Tissue	Flow-date	RANTES	MIP 3a	KC	TNF a	MCP 1	IP 10	MIP 1a	MIP 1b	IL 1a	IL 6	CCL2 B. subtilis	CCL2 B. vulgatus	CCL2 C. albicans	CCL2 aCD3-CD28	CCL2 C. perfringens	CCL2 PBS	CCL2 P. aeruginosa	CCL2 S. aureus	IL-1a B. subtilis	IL-1a B. vulgatus	IL-1a C. albicans	IL-1a aCD3-CD28	IL-1a C. perfringens	IL-1a PBS	IL-1a P. aeruginosa	IL-1a S. aureus	IL-5 B. subtilis	IL-5 B. vulgatus	IL-5 C. albicans	IL-5 aCD3-CD28	IL-5 C. perfringens	IL-5 PBS	IL-5 P. aeruginosa	IL-5 S. aureus	IFN-y B. subtilis	IFN-y B. vulgatus	IFN-y C. albicans	IFN-y aCD3-CD28	IFN-y C. perfringens	IFN-y PBS	IFN-y P. aeruginosa	IFN-y S. aureus	TNF-a B. subtilis	TNF-a B. vulgatus	TNF-a C. albicans	TNF-a aCD3-CD28	TNF-a C. perfringens	TNF-a PBS	TNF-a P. aeruginosa	TNF-a S. aureus	CXCL1 B. subtilis	CXCL1 B. vulgatus	CXCL1 C. albicans	CXCL1 aCD3-CD28	CXCL1 C. perfringens	CXCL1 PBS	CXCL1 P. aeruginosa	CXCL1 S. aureus	IL-1b B. subtilis	IL-1b B. vulgatus	IL-1b C. albicans	IL-1b aCD3-CD28	IL-1b C. perfringens	IL-1b PBS	IL-1b P. aeruginosa	IL-1b S. aureus	IL-10 B. subtilis	IL-10 B. vulgatus	IL-10 C. albicans	IL-10 aCD3-CD28	IL-10 C. perfringens	IL-10 PBS	IL-10 P. aeruginosa	IL-10 S. aureus	CCL3 B. subtilis	CCL3 B. vulgatus	CCL3 C. albicans	CCL3 aCD3-CD28	CCL3 C. perfringens	CCL3 PBS	CCL3 P. aeruginosa	CCL3 S. aureus	CCL4 B. subtilis	CCL4 B. vulgatus	CCL4 C. albicans	CCL4 aCD3-CD28	CCL4 C. perfringens	CCL4 PBS	CCL4 P. aeruginosa	CCL4 S. aureus	IL-17 B. subtilis	IL-17 B. vulgatus	IL-17 C. albicans	IL-17 aCD3-CD28	IL-17 C. perfringens	IL-17 PBS	IL-17 P. aeruginosa	IL-17 S. aureus	IL-6 B. subtilis	IL-6 B. vulgatus	IL-6 C. albicans	IL-6 aCD3-CD28	IL-6 C. perfringens	IL-6 PBS	IL-6 P. aeruginosa	IL-6 S. aureus	IL-13 B. subtilis	IL-13 B. vulgatus	IL-13 C. albicans	IL-13 aCD3-CD28	IL-13 C. perfringens	IL-13 PBS	IL-13 P. aeruginosa	IL-13 S. aureus	Blood Total T cells	Blood Total B cells	Blood CD4 T cells	Blood CD8 T cells	Blood CD4 T cells CD44lo CD62Lhi	Blood CD4 T cells CD44hi CD62Lhi	Blood CD4 T cells CD44hi CD62Llo	Blood CD4 T cells CD44lo CD62Llo	Blood CD8 T cells CD44lo CD62Lhi	Blood CD8 T cells CD44hi CD62Lhi	Blood CD8 T cells CD44hi CD62Llo	Blood CD8 T cells CD44lo CD62Llo	Blood Total myeloid CD11b CD11c	Blood CD4 T cells CD25+	Blood Total immune cells CD45+	MLN Total T cells	MLN Total B cells	MLN CD4 T cells	MLN CD8 T cells	MLN CD4 T cells CD44lo CD62Lhi	MLN CD4 T cells CD44hi CD62Lhi	MLN CD4 T cells CD44hi CD62Llo	MLN CD4 T cells CD44lo CD62Llo	MLN CD8 T cells CD44lo CD62Lhi	MLN CD8 T cells CD44hi CD62Lhi	MLN CD8 T cells CD44hi CD62Llo	MLN CD8 T cells CD44lo CD62Llo	MLN Total myeloid CD11b CD11c	MLN CD4 T cells CD25+	MLN Total immune cells CD45+	MLN Eosinphils	MLN Neutrophils	MLN Ly6C Monocyte	MLN CD11c MHCII	MLN CD103 CD11c MHCII DC	MLN CD103neg CD11c MHCII DC
505551	D1 B6 505551 PBMC lymph.fcs	B6	wild	2.409638554	7	M	N	N	blood	4-Aug	43.238738991598	180.947752177012	219.233085521374	9.02423153146675	49.5780954429933	109.779429819514	21.122933339046	17.0538118394672	45.3690048394464	30.6648527388837	3.065018898	4.394489569	4.354049181	0	2.80326413	1	2.758112448	2.559113615	1.586507792	1.540138587	1.604027228	1.135313797	1.960110267	0	4.68259056	1.278274563	1.230026846	1.83883381	3.127301427	17.11854122	1.264864574	0	3.733597116	0	0	0	2.272273175	1122.800545	0	0	0	0	2.691362586	2.618966467	1.735496322	40.34621052	2.938435514	0	5.015838164	2.45834629	7.873131359	8.669640626	3.81258596	0	3.501128272	0	6.529228994	3.016921718	1.645589266	0	1.681338123	0	1.494072303	0	0	1.166568353	1	1	1	1	1	1	1	1	28.27339528	90.57109763	4.431990853	229.3137033	7.747419426	2.727812731	79.58169266	19.94271418	0	0	0	113.4516769	0	0	13.63587621	0	1.444705427	1.220651173	2.365655204	88.49269185	4.04445756	0	4.107966986	1.490609107	32.68607809	161.3567675	1	111.4694094	1	1	133.4053642	1	0	1.162308105	0	0	0	0	1.616220387	0	13.2	33.5	7.88	4.76	59.8	3.26	15.5	21.3	59.7	24.9	5.87	9.55	51.1	0.42	12.2	48.6	39.7	28.3	17.4	15.4	1.54	19.7	63.3	9.57	1.22	10.6	78.6	3.86	3.52	84.9	0.12	0.028	0.43	1.4	0.22	0.81
504849	D2 B6 504849 PBMC lymph.fcs	B6	wild	-3.765690377	7	M	N	N	blood	4-Aug	49.7766420230318	98.0961384161146	300.896687170752	0	45.8990619459484	150.150358987833	40.3784534426426	25.1793334170776	13.2445725633589	24.2373252392277	3.276337857	6.072593515	5.777192295	2.14939301	0	2.571193983	2.547047101	1.406873957	1.448944314	1.934987084	2.532939996	1.716619368	1.166289115	1.129157347	1.851680479	1.135313797	2.54261143	3.215665753	4.1240895	13.91832789	0	1.116347891	1.274899628	0	19.58781289	1048.930079	5.265782024	3421.65946	15.48332456	0	25.3319171	14.34739506	3.103795987	7.346891676	2.44385753	68.17136431	5.132791478	1.355604232	5.326660009	8.456432497	23.50405202	51.4456213	9.700965953	3.5638904	10.07833216	4.830364809	53.38673414	13.47447388	1.044755392	5.288393809	5.601557864	0	0	2.070309517	0	0	1	1	1	1	1	1	1	1	57.890928	88.48419183	9.07939852	413.191304	20.96890401	5.544521719	125.0500639	100.0585577	10.61084968	13.0080814	2.424350219	152.8481283	0	0	8.316063134	0	1.812943865	6.550461203	3.201926952	124.1202225	1.946380648	1.595687447	0	0	69.28441318	192.9928601	1	115.6821804	1	1	145.807557	1	1.89347635	2.848058007	4.505745186	0	0	0	0	0	10.2	52.1	6.48	3.04	48.4	4.18	19.1	28.4	60.1	24	9.3	6.59	35.2	0.9	2.01	65.8	21.9	35.9	27	26.7	2.38	18.6	52.2	15	1.56	9.12	74.3	5.07	4.82	86	0.12	0.038	0.65	1.88	0.34	0.99
66-1	D7 NOD2 PBMC66-1 lymph.fcs	NOD2	lab	7.172995781	2517966	M	N	N	blood	28-Jul	34.4529346606133	61.0824501217079	758.79867702857	4.22996543677226	107.495458250038	198.712675708853	16.0614987173022	38.8849918064254	10.5428315402225	1012.09471514339	3.572661871	1.62629509	1.636981357	3.052437107	3.970901689	3.63775044	3.891509017	4.237574842	1.948790397	1.977765772	2.257238694	1.59701092	1.670057761	1.534378365	1.611054892	1.880128788	3.493920794	2.462064355	1.31795	5.733273207	2.593479161	2.252431711	1.719435219	2.150492508	26.39764829	1366.404568	1.549112307	689.3172629	58.91057313	1.636857523	276.7240948	29.40435824	5.449384134	11.10443517	3.413063769	14.68021981	11.73921371	1.870197699	6.761678395	7.311519241	16.77899843	39.14758091	3.570894171	1.273966412	17.23954669	3.003932673	18.28529428	9.899508349	4.162013814	8.613989426	6.376016783	0	4.190368724	5.20221957	5.527210331	2.260536497	1	103.1744913	1	1	57.98772151	1	1	1	92.31018831	130.4604483	12.63928459	199.1370906	28.39608143	7.134787039	95.84583096	47.51171678	0	22.91073091	0	39.35520182	17.77380442	0	0	6.95654005	2.684190146	11.69387111	3.282902474	75.44920824	0	4.361559192	2.071448151	1.520676633	86.66493715	198.0505436	1	73.24434263	1	25.87870742	137.9329539	22.61136958	6.276813648	0	0	5.723894002	3.156321358	3.446630936	2.943693075	3.710178999	15.3	29.6	9.76	2.46	50.9	1.3	30.6	17.1	73.2	5.15	8.25	13.4	28.8	0.61	1.31	32.6	35.7	12.6	7	50.5	2.97	14.2	32.4	35.5	1.53	3.94	59	4.29	1.66	95.5	0.16	0.038	0.82	2.08	0.41	1.12
66-2	D8 NOD2 PBMC66-2 lymph.fcs	NOD2	lab	9.917355372	2517966	M	N	N	blood	28-Jul	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.598669745	5.349086601	2.153243648	0	4.425985695	4.381002573	3.276337857	5.288939332	1.828298494	1.459099778	1.877648792	1.645181387	2.212381418	1.951303884	1.991677817	1.495422214	2.382564852	2.982127744	2.699871022	7.791325172	3.193487026	2.586673588	2.078434492	1.877406683	4.35096619	1454.197508	1.549112307	664.1974231	49.5299171	0	1059.48731	23.64289506	3.763957221	8.01201585	2.221170247	18.52607879	6.989487994	1.34198153	8.47119197	9.660762182	18.05705456	33.84541115	4.255681487	3.892249537	19.52856725	5.301736701	32.03746568	15.6617463	3.091349059	2.14176671	2.194274268	1.417630887	3.94116654	4.472746743	2.792935405	0	1	1	1	1	1	1	1	1	55.91919483	64.43288615	9.421538313	144.4154321	25.26385495	6.367445923	149.2114984	69.7121571	5.549333432	0	0	12.14295779	1.845944696	0	18.37986688	10.52470925	2.602906602	5.638415781	4.335496998	76.81893512	3.39610906	3.053805004	2.748558922	0	49.80325104	199.7974111	1	153.8580776	67.41954306	1	142.171742	55.93177965	0	1.395390829	1.162308105	3.229091388	2.805144273	1.551683076	1.85807422	0	17.4	33	11.2	1.86	43.5	0	41.1	15.5	57.1	0	14.3	28.6	22.2	0.8	0.52	30.8	38.4	11.6	6.69	60.2	4.22	17.3	18.3	48.2	1.55	4.37	45.9	5.25	1.75	95	0.16	0.028	0.91	2.37	0.24	1.41
515050	E7 NOD2 515050 PBMC lymph.fcs	NOD2	wild	45.27027027	3	F	N	N	blood	4-Aug	30.6280444980409	231.471440414743	205.245791120416	11.5508608470935	50.4910250418628	114.17763375148	2.39776456867454	3.28243706254289	4.47972647826783	35.3135289533894	3.944405069	6.682251287	3.829963662	9.797542505	10.90010459	0	6.596836777	12.5604869	3.776980788	4.711348981	1.857851526	3.075008092	2.808047451	1.36535542	2.749695027	3.423062404	7.811242024	8.604202206	6.178349369	15.57533892	8.840534639	2.0908929	2.081546184	9.649419584	9.823544282	19.16285752	7.486011987	1829.513426	11.42162874	0	2.45882632	6.389226929	5.818667906	6.803015793	3.387655614	58.56159831	4.34487481	1.33178925	5.125183413	8.551608781	117.8928575	57.4338922	24.90981365	9.545216672	25.3642247	1.904874576	56.50212495	61.66790781	1.047237151	5.422672739	11.21585546	0	4.651280922	3.013995536	13.28887861	6.2498053	97.36774599	1	122.512757	1	69.91986274	1	1	1	24.81695731	70.08091015	4.411057718	249.4618835	22.28534549	1.018526734	42.39198989	28.7808362	36.89967178	0	24.9273708	132.0018318	22.65270676	0	0	30.22439013	0	0	8.210122186	50.63570525	4.545700386	1.460828285	4.479594669	3.667744496	80.60124953	166.881881	42.26730183	82.62321303	48.31658886	1	103.9996256	58.53202741	0	2.777649235	7.18157586	2.765452622	2.937497981	1.086406222	7.576448724	6.37157731	7.4	25.2	4.22	2.75	20	5.65	21	53.4	36.7	26.4	11.5	25.3	65	0.35	12	66.6	22.2	36.6	27.7	21.9	2.79	24.4	50.9	9.07	0.92	11.2	78.8	4.49	4.18	85.3	0.16	0.06	0.53	1.88	0.39	1.01
32-8	D4 AtgW PBMC 32-8 lymph.fcs	B6	lab	3.8647343	2537332	M	N	N	blood	28-Jul	36.2589447885383	136.867318980114	367.315471343434	17.5939108971138	11.3035724135276	193.588772803465	11.747940879978	31.2255899049094	43.3789398029	19.2541429715089	4.019561627	7.575020638	8.615411162	5.697779074	7.805516256	6.020895241	5.409323517	5.753821765	2.486222295	3.848173165	3.436813794	2.070742218	2.86681752	2.370761652	2.584121801	2.315759057	2.356300227	6.543729856	10.03677563	9.871798113	5.396542545	3.772798279	5.246098349	3.772798279	48.40654038	267.3980621	10.5228207	1663.783008	19.55072247	9.350484579	116.9145187	264.2889479	5.530938203	15.88478107	4.442649759	33.18741215	16.43923162	2.616293436	2.821109965	28.87640533	50.29121675	137.0831524	23.9523264	15.31047191	86.67655197	9.878543291	12.17172005	162.5731429	3.727794807	9.169923671	11.63805156	6.421232328	6.281303539	7.260921926	3.806411752	5.932438846	1	83.47676663	141.7916305	86.21379431	1	100.0923586	1	15.73147155	109.8202425	219.8179395	20.92402627	492.7428058	54.84727099	7.810406883	11.42834684	87.07746065	19.89338464	69.69420267	75.53673042	181.6325122	22.91073091	26.31675098	0	36.85823793	4.257679562	8.595693581	5.836262341	443.0236991	6.774485386	5.241001734	7.356431739	4.85458667	76.89826703	193.9884112	65.9362951	78.58011398	57.96216559	54.44527909	49.85616199	90.21263536	3.938218977	6.273173315	5.324796467	5.342502328	6.499486194	4.885794425	6.327812854	3.822154735	13.7	28.2	7.12	3.04	21	0	26.7	52.3	64.1	9.15	4.23	22.5	22.8	0.45	2.68	34.9	38.4	16.4	8.88	55.2	3.75	14.3	26.7	41	4.05	6	49	5.88	2.71	91.1	0.032	0.021	1.31	2.62	0.37	1.41
66-4	D10 NOD2 PBMC66-4 lymph.fcs	NOD2	lab	8.733624454	2517966	M	N	N	blood	28-Jul	39.0544542824181	368.476531303275	0	28.7740386181124	983.269161855719	567.839337638712	28.4522355445664	40.0821356060052	31.2504747815225	1197.603243694	4.336095625	3.36596837	6.691748148	3.834353722	2.898213679	2.889928623	6.677503329	3.86950773	1.937494148	1.956334356	2.564713993	2.789500053	1.065299896	1.395232278	2.714320985	2.111978371	4.312117577	4.386492856	3.582149415	4.867636449	1.369423909	1.771429872	5.59329041	0	3.537737309	0	8.095797846	356.0278231	1.514724241	0	547.9253713	0	2.986470588	2.316939792	2.319541023	15.93767292	4.269590468	0	8.938651425	4.34931066	10.67513043	5.285184168	8.312175009	8.961532703	17.50250339	1.626892417	52.02396786	9.359489136	2.757225049	10.32356373	4.760149558	6.08393067	1.540097574	0	8.031304355	2.86841756	1	1	1	1	1	1	1	1	26.35707943	13.24745499	3.975127241	84.16867908	9.63203053	1.259511724	228.9264859	28.85041695	0	0	0	21.31768338	20.08777838	0	24.77748733	0	2.540055195	4.027588426	3.522866782	30.91763355	0	0	41.93074262	5.652807386	53.04292196	99.53974703	1	81.52904265	1	1	98.70671046	9.223319298	0	8.075477525	2.536532997	2.566341378	0	0	4.819710315	1.755790416	8.5	35.3	4.15	1.77	36.4	0.56	13.8	49.2	80.9	4.69	1.5	12.9	24.4	0.13	6.29	33.2	38.3	12.5	7.64	52.4	2.78	17	27.8	38.3	1.05	3.67	57	3.59	1.92	95.5	0.17	0.019	0.67	1.58	0.26	0.82
515749	D2 AtgE 515749 PBMC lymph.fcs	AtgE	wild	32.5	4	F	Y	N	blood	4-Aug	33.0214778496441	145.257608812418	97.8406253560015	0	29.4895300993719	109.779429819514	10.107973317459	22.6480097483345	13.4858683118949	0	4.925478682	6.753508087	11.63363503	8.258134474	6.303463081	9.016941452	7.776679213	8.774964674	2.418071942	2.581346157	2.782377646	3.24297444	2.758208163	2.895636196	4.3881626	3.665543454	4.238189438	5.062209594	8.573506409	14.60786136	4.83760132	8.502001042	3.189796234	5.615792639	8.251547276	9.557947663	8.134612238	25.35226864	5.447804969	5.687646663	7.686910522	20.6368659	10.72016117	7.069399593	4.763778006	4.932580147	25.28037837	4.029144896	7.731074968	17.78864107	20.93803567	29.37729064	12.47642837	18.08237541	25.01979888	16.79139888	28.25603934	21.7851104	3.841947683	5.950214141	5.79069867	7.559686186	4.509955221	8.676521658	6.530045161	7.209825354	1	1	1	22.75729565	1	80.80068705	17.43512547	14.49345003	199.2263632	141.2401514	13.10668881	22.05788886	42.51223783	15.59939141	185.3862112	77.80996222	47.88532365	28.33916429	15.21738999	43.27599299	15.54244918	11.99168219	90.49218246	47.46567721	4.099476297	8.358157121	4.413867167	25.82107982	4.392042488	8.090146372	5.152620827	10.58179001	81.8377911	92.44095424	85.30158355	65.77969505	1	48.864409	101.4395829	65.16482635	4.102014018	5.50589273	4.557199076	7.598879188	4.372540216	4.16929239	10.61677933	5.254081328	16.7	56.6	9.66	6.29	64	3.91	11.2	21	57.9	29.9	5.28	6.96	22.7	0.42	6.73	64	26	38.9	22.7	37.7	3.62	21.8	36.9	15.1	1.28	12.7	70.9	3.05	5.09	85.8	0.15	0.046	0.49	1.11	0.19	0.53
59-4	D4 B6 PBMC59-4 lymph.fcs	B6	lab	7.2	2517959	M	N	N	blood	28-Jul	45.7002605599718	112.801294838413	172.903993073832	29.6392715211083	30.1946334325687	175.095377392762	4.71436639448924	24.4207297761511	3.13594348669802	6.70903074290397	5.04010226	1.697926126	0	2.246200128	1.785064846	18.42548826	2.741736077	2.696819402	1.866503481	1.553995782	1.025508453	1.59701092	1.486310371	5.29267029	1.343381938	1.517145882	3.947039137	2.019682455	0	16.42384307	1.464301139	17.31717219	1.071843933	1.865501777	85.44645076	577.297753	0	1307.532092	307.5871969	87.15457396	1084.580635	871.8273462	5.003713266	4.956776279	1.94595569	27.41477787	7.457988743	8.880865784	5.598791652	10.69651396	14.16487197	18.51432049	0	3.83424167	7.671271226	47.80631476	19.1545562	6.29695647	3.861731927	5.74216774	0	2.273871726	0	17.4883403	0	1.699320611	1	1	1	1	1	232.5141756	1	1	135.9918633	140.3009617	5.781871249	198.1429337	33.54018597	30.6818982	138.8184336	73.92108953	34.61284579	28.5302307	0	88.00087552	0	87.32693819	20.390066	22.6096907	5.009640947	3.290658482	0	85.40883411	0	15.83491016	1.655208539	2.997626217	96.85000947	178.2788113	1	81.1579563	83.78044659	89.06888953	137.3362757	78.50336355	1.726522373	1.275837821	0	2.287190207	1.85807422	11.48143804	0	1.541436415	13.7	45.6	7.27	2.89	44.9	1.47	31.6	22.1	64.8	14.8	7.41	13	18.1	0.48	1.1	29	38.6	10.5	7.01	62.9	5.37	19	12.7	59.4	4.93	6.33	29.4	4.6	1.52	95.2	0.056	0.00587	2.08	2.09	0.27	1.17
71-9	D10 AtgE PBMC 71-9 lymph.fcs	AtgE	lab	7.174887892	2538771	M	N	N	blood	28-Jul	49.1736047874377	125.513230344695	162.673972284173	21.6619333902836	30.9361939709459	58.9925608510411	16.0980337738794	22.3941592685505	26.2589009554479	11.5356272804556	5.557968239	6.256272608	3.944405069	3.166075611	6.753508087	4.466534587	6.934328395	8.513946495	2.195314389	2.645446268	2.714320985	2.006894472	2.715732925	1.912476231	2.343874514	3.079428431	4.511433212	4.494704184	5.066562451	6.752671158	5.027431833	3.651762498	4.312117577	5.449973012	18.77790644	449.085224	5.865090699	503.4734165	11.09390007	2.737172297	142.8974571	363.9489049	6.493905319	13.02374498	2.584263943	19.95499375	15.2128387	1.789074759	5.637403885	19.83075079	22.84223194	65.38292442	7.69041187	13.28910775	27.15826527	5.885510353	23.42276685	33.56716839	7.597204647	7.5878215	4.247242438	5.773039565	8.985546737	6.272300302	5.671755772	16.73717431	7.002084936	34.54793263	1	42.21025014	89.32017366	49.45620793	1	167.6511554	72.15077544	168.2973035	9.779888799	168.1041578	30.79031276	5.999386401	49.52356112	64.15057487	22.82473671	44.79364743	11.04186566	55.76206	31.36355431	3.799389756	25.22699016	54.98427719	7.382793951	7.830421485	7.992419635	81.38049025	7.626822934	3.279027334	6.414311554	19.73291329	76.65813582	150.5969509	60.75095742	79.42778998	78.809529	1	75.18764187	96.13405284	3.978193374	3.273589989	3.514509793	3.087112149	7.401030488	2.680484929	6.470215862	7.06291745	13.6	24.6	7.14	3.86	51.3	0.54	15.6	32.5	74.6	9.95	4.48	10.9	28.8	0.63	6.21	34	37	16.7	7.23	41.8	3	12.1	43	22	1.73	6.73	69.5	4.2	2.48	91.9	0.029	0.013	2.47	2.07	0.37	1.03
30-9	E8 AtgH PBMC 30-9 lymph.fcs	AtgH	lab	23.65145228	2537330	M	N	N	blood	28-Jul	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.912960386	1.073872584	1	4.394489569	4.032850911	3.64644616	5.488226784	3.348857371	0	0	0	2.778107196	2.165233777	1.36535542	3.254979095	2.423499621	0	0	1.300144853	6.978045428	2.062905176	2.081546184	4.532374725	4.336859876	2.846411097	0	0	317.1087158	8.3823377	0	2.480833057	6.837656478	1.731858231	2.114886354	0	14.27855687	6.82051584	4.908404181	3.950541694	2.435962692	9.784391964	5.260394888	0	17.95586952	59.5237259	1	12.09312075	5.911443701	0	0	0	7.010821793	5.910237646	2.940914403	3.058120672	3.57204463	1	1	1	39.32356449	595.5496577	1	1	1	62.30315814	45.19298229	4.348499509	124.9643276	39.61793406	8.105455293	63.69429137	4.670996226	0	0	2.385350854	71.77169016	50.07345324	0	19.9797881	0	1.171748303	0	0	16.52697896	2.890275145	0	1.512448027	4.696926929	64.34209634	149.1802089	1	27.03921602	152.2144446	1	51.91147549	17.6465242	0	0	0	1.290282015	8.85503889	0	6.353336457	2.281412878	12.9	45.7	6.53	2.97	76.7	0.95	12.4	9.91	85.6	8.33	3.47	2.55	26.5	0.26	4.14	34.2	29.7	12.3	7.18	49.7	4.25	14.1	31.9	36.3	2.32	6.01	55.3	5.31	1.85	92.3	0.055	0.04	1.03	2.62	0.41	1.48
76-4	E4 AtgE PBMC 76-4 lymph.fcs	AtgE	lab	20.8	2538776	M	N	N	blood	28-Jul	48.5677035647002	112.03935996372	203.365177061961	32.6711280431789	108.843443119469	129.171423353653	20.351326275022	41.8218697111896	43.7367497990692	1494.1778715354	6.260989985	2.230636064	0	3.616028794	6.213833125	7.954615055	2.943876967	2.455004914	4.280975583	1.051305817	0	2.240049833	2.610541841	2.191382493	1.45119879	2.43572743	4.863341863	0	0	4.51561883	3.149304666	4.76065842	4.283314366	3.686753215	304.0419981	2344.637162	0	416.7941973	60.19710575	5.05535824	2333.092819	28.361835	2.645729581	14.03115424	0	15.03391667	10.46207017	3.171850639	6.389774859	2.172358567	1	103.8887706	0	9.022355753	45.153632	9.75307801	23.49049978	6.574271451	2.643982155	0	0	1.0797189	10.90060908	5.950214141	1.218915499	3.587529242	1	1	1	1	481.8415583	73.87345174	1	1	97.46437437	184.7931245	3.765617055	115.8076467	53.13457149	8.672199453	197.6307904	4.652667276	41.32197787	17.53562709	0	106.914331	9.342793516	41.32197787	9.364235838	0	11.32962678	0	0	4.963844181	7.288040706	5.227009323	9.39514642	4.656710183	82.19126972	154.9790474	1	33.53442457	114.899931	70.48191737	114.6137214	1	5.92168587	0	0	1.890745804	0	4.250340806	4.823183988	2.255467449	8.82	45	4.71	1.54	30.7	1.33	27.3	40.7	44.9	22.4	16.3	16.3	26.6	0.22	5.18	32.1	30.2	12.7	7.34	48	4.23	19.6	28.1	43.5	4.08	6.33	46	6.08	1.56	93.6	0.1	0.031	2.91	4.64	0.65	2.65
32-2	D2 AtgW PBMC 32-2 lymph.fcs	B6	lab	5.603448276	2537332	M	N	N	blood	28-Jul	56.4050016675081	535.733849056172	548.158715992596	30.3707950441231	92.6437928185477	27.9788324696078	1.10892364548236	12.5905179918321	5.68255760448435	187.803108032367	6.383770717	12.07541893	8.402885135	10.42397654	10.30253546	8.094249205	6.872421194	5.187361654	2.981220381	4.745253462	3.202568564	3.723479978	3.238476524	3.262489535	4.474519312	2.776684211	5.383211882	8.293554175	8.451027586	25.17191223	10.30971223	6.90107203	5.59329041	4.646035409	23.56349104	4497.194274	13.5182518	1107.231958	129.1265751	14.66132729	3133.329332	75.67430819	4.79836026	24.52021824	4.857097704	49.68824592	21.81766725	3.187169553	14.59105669	11.15194381	33.94802978	99.6476781	26.08407208	26.30648057	38.74200968	17.81699818	81.12923995	28.90779891	10.05162275	15.14237199	9.589524836	9.800478034	6.11523207	8.772884332	8.326464611	8.763239456	61.23244102	158.4246914	125.2272721	155.7725303	180.675989	105.415833	19.87585497	1	89.18782539	236.0550621	20.84928193	228.5039852	69.25896007	8.780164151	198.8573452	33.68349124	53.83306375	90.47507784	38.88211098	126.4907184	29.6746287	14.63232237	53.2262795	16.7342159	11.19089477	19.09378048	12.09835509	302.7087115	20.70727583	5.320556475	13.19568527	4.550120819	85.88658889	190.2062499	85.57341383	90.75413691	92.69898196	60.15275214	134.8487904	63.0192869	6.937139373	13.16251812	9.652538407	9.484177186	6.430001888	6.422694357	6.375226447	5.064038819	9.82	31.5	4.98	2.34	14.3	0	38.8	46.9	56.5	6.52	7.61	29.3	25.1	0.36	2.08	33.8	38.2	15.2	8.59	60.8	3.25	12.5	23.5	47.9	4.19	4.74	43.1	4.85	2.28	90.4	0.036	0.019	1.28	2.24	0.29	1.19
505150	D5 B6 505150 PBMC lymph.fcs	B6	wild	33.9869281	3	F	N	N	blood	4-Aug	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.539952211	5.99741237	7.077371758	6.577869986	4.802122284	0	2.226749458	5.781867756	2.456154785	2.588287204	2.891307138	1.560941634	2.478009433	0	1.937494148	2.040006021	2.860832312	4.423846778	6.743130498	132.4444004	4.197313114	0	1.998215104	2.804431828	64.89925997	8.84719951	10.07803695	1411.999693	10.9021271	0	204.0721091	46.96905572	3.463992427	5.767449962	2.781777309	37.48498442	4.447103274	0	4.089015893	9.351128487	20.19094348	35.30200946	19.29619432	8.549879114	19.94349443	0	11.32734919	18.31070296	2.750101222	5.309993816	9.315936831	2.21408014	3.165598131	0	0	2.872028375	1	26.98053778	36.7670995	1	1	1	1	1	25.9845794	86.27046402	9.932513906	157.0146327	16.39920843	2.447162044	123.7883668	85.25598747	0	14.95735031	37.18955734	122.0098205	0	0	15.15237909	24.09169266	7.499167989	7.760566928	10.60548428	87.70544635	3.570893394	0	1.900400457	2.923412187	79.80189088	226.7439555	25.39750482	110.5072247	1	1	159.9860272	60.39313444	3.759484603	3.657755152	7.348879133	4.785000955	3.055783979	0	1.603245098	1.180975947	26.5	54.6	17.8	7.33	36.6	2.71	18.8	41.9	43	27.9	10.1	19.1	15	1.51	6.74	57.4	31.3	32.9	21.5	44.5	3.78	18.7	33.1	32.1	5.06	10.4	52.4	4.68	3.81	89.4	0.086	0.012	0.75	1.87	0.34	1.02
